Sample.id,Continent,type,AON,NR,NOA,NF,M,lat,dem,soc,clay,nitrogen,ph,variance,entropy,NDVImax,Nppmax,ref,LWR,MAT,TDR,TWQ
SRR7003765,North America,Bareland,10.67032014,103.6968707,625.4309515,234.8114323,1393.631736,33.3049,0.14588591,-0.9575345,-0.709371,-1.0931476,1.5189149,-0.49949238,-0.99830246,0.17055583,0.14168614,-0.30686906,0.47644845,1.100566,2.6765406,1.2040385
SRR7003766,North America,Bareland,13.23141714,119.943709,704.6282354,281.4173165,1471.440487,33.3049,0.14588591,-0.9575345,-0.709371,-1.0931476,1.5189149,-0.49949238,-0.99830246,0.17055583,0.14168614,-0.30686906,0.47644845,1.100566,2.6765406,1.2040385
SRR7003767,North America,Bareland,110.199273,850.9365081,1560.378645,552.1566711,1699.900582,33.3049,0.14588591,-0.9575345,-0.709371,-1.0931476,1.5189149,-0.49949238,-0.99830246,0.17055583,0.14168614,-0.30686906,0.47644845,1.100566,2.6765406,1.2040385
SRR7003810,North America,Bareland,84.98468135,524.7072412,1349.009594,497.0264454,1754.477584,33.3049,0.14588591,-0.9575345,-0.709371,-1.0931476,1.5189149,-0.49949238,-0.99830246,0.17055583,0.14168614,-0.30686906,0.47644845,1.100566,2.6765406,1.2040385
SRR7004144,North America,Bareland,83.92779034,487.5015704,1201.676276,308.5736343,1643.6547,33.305,0.14588591,-0.9575345,-0.709371,-1.0931476,1.5189149,-0.49949238,-0.99830246,0.17055583,0.14168614,-0.30686906,0.47644845,1.100566,2.6765406,1.2040385
SRR7004167,North America,Bareland,43.15250261,236.9248527,1031.268828,378.2222196,1553.582925,33.305,0.14588591,-0.9575345,-0.709371,-1.0931476,1.5189149,-0.49949238,-0.99830246,0.17055583,0.14168614,-0.30686906,0.47644845,1.100566,2.6765406,1.2040385
SRR7004174,North America,Bareland,12.77738532,178.4213336,703.4573869,179.9536462,1406.662018,33.305,0.14588591,-0.9575345,-0.709371,-1.0931476,1.5189149,-0.49949238,-0.99830246,0.17055583,0.14168614,-0.30686906,0.47644845,1.100566,2.6765406,1.2040385
SRR7004194,North America,Bareland,12.93817073,127.7900023,622.6226255,241.7760997,1252.31248,33.305,0.14588591,-0.9575345,-0.709371,-1.0931476,1.5189149,-0.49949238,-0.99830246,0.17055583,0.14168614,-0.30686906,0.47644845,1.100566,2.6765406,1.2040385
SRR7004195,North America,Bareland,6.712397699,105.3384972,685.367452,265.1574498,1471.374812,33.305,0.14588591,-0.9575345,-0.709371,-1.0931476,1.5189149,-0.49949238,-0.99830246,0.17055583,0.14168614,-0.30686906,0.47644845,1.100566,2.6765406,1.2040385
SRR7004196,North America,Bareland,11.69822996,104.5047184,614.5567106,233.5976759,1353.106724,33.3049,0.14588591,-0.9575345,-0.709371,-1.0931476,1.5189149,-0.49949238,-0.99830246,0.17055583,0.14168614,-0.30686906,0.47644845,1.100566,2.6765406,1.2040385
SRR7004197,North America,Bareland,4.187425186,92.46300288,596.9785932,218.0256803,1395.25333,33.3049,0.14588591,-0.9575345,-0.709371,-1.0931476,1.5189149,-0.49949238,-0.99830246,0.17055583,0.14168614,-0.30686906,0.47644845,1.100566,2.6765406,1.2040385
SRR7004198,South America,Grassland,99.12627601,347.4467585,1095.931503,354.8667338,1762.381361,3.8381,0.24610516,-0.24663407,0.7646152,-0.22484994,-0.9512275,-0.29022184,0.64724743,2.3082888,2.4624057,-1.0205121,0.7777038,1.2367762,-0.43273127,0.9659425
SRR7004199,South America,Grassland,128.1820219,371.9454993,1087.856416,365.8081553,1694.886695,3.8381,0.24610516,-0.24663407,0.7646152,-0.22484994,-0.9512275,-0.29022184,0.64724743,2.3082888,2.4624057,-1.0205121,0.7777038,1.2367762,-0.43273127,0.9659425
SRR7004200,South America,Grassland,108.0543089,327.4887055,1013.973907,417.2527874,1651.425868,4.0627,0.15306324,-0.5294711,1.1771768,-0.45782673,-0.8741364,-0.18654984,0.6042653,2.2457306,3.9942443,-1.013707,0.7966928,1.2483231,-0.33591413,0.98472285
SRR7004201,South America,Grassland,119.4553886,362.8714057,1025.603596,332.7421744,1652.679506,3.8381,0.24610516,-0.24663407,0.7646152,-0.22484994,-0.9512275,-0.29022184,0.64724743,2.3082888,2.4624057,-1.0205121,0.7777038,1.2367762,-0.43273127,0.9659425
SRR7004202,South America,Grassland,124.0513507,367.4055738,1083.421748,359.951161,1694.33767,3.8381,0.24610516,-0.24663407,0.7646152,-0.22484994,-0.9512275,-0.29022184,0.64724743,2.3082888,2.4624057,-1.0205121,0.7777038,1.2367762,-0.43273127,0.9659425
SRR7004203,South America,Grassland,130.3914789,358.7662059,1047.440137,418.2052226,1664.787509,4.0627,0.15306324,-0.5294711,1.1771768,-0.45782673,-0.8741364,-0.18654984,0.6042653,2.2457306,3.9942443,-1.013707,0.7966928,1.2483231,-0.33591413,0.98472285
SRR7004204,South America,Grassland,131.0336464,348.4701332,1059.549877,404.9127011,1672.433207,4.0627,0.15306324,-0.5294711,1.1771768,-0.45782673,-0.8741364,-0.18654984,0.6042653,2.2457306,3.9942443,-1.013707,0.7966928,1.2483231,-0.33591413,0.98472285
SRR7004205,South America,Grassland,93.39772462,316.0611351,982.6238858,324.7960876,1598.433372,4.0627,0.15306324,-0.5294711,1.1771768,-0.45782673,-0.8741364,-0.18654984,0.6042653,2.2457306,3.9942443,-1.013707,0.7966928,1.2483231,-0.33591413,0.98472285
SRR7004206,South America,Grassland,159.2077603,500.8633824,1278.210314,291.2817242,1754.981317,4.2396,0.16381347,-0.52140224,0.47984716,-0.49653116,-1.0131652,-0.14372645,0.5278062,2.403895,4.232479,-1.0416112,0.8056323,1.245211,-0.27196026,0.97936505
SRR7004333,South America,Grassland,143.5966643,455.0006442,1228.346592,281.2880403,1755.815624,4.2396,0.16381347,-0.52140224,0.47984716,-0.49653116,-1.0131652,-0.14372645,0.5278062,2.403895,4.232479,-1.0416112,0.8056323,1.245211,-0.27196026,0.97936505
SRR7004334,South America,Grassland,122.6873209,426.5469593,1218.980652,280.7907825,1739.907161,4.2396,0.16381347,-0.52140224,0.47984716,-0.49653116,-1.0131652,-0.14372645,0.5278062,2.403895,4.232479,-1.0416112,0.8056323,1.245211,-0.27196026,0.97936505
SRR7004335,South America,Grassland,146.2615795,454.584341,1224.478698,299.5601093,1720.651976,4.2396,0.16381347,-0.52140224,0.47984716,-0.49653116,-1.0131652,-0.14372645,0.5278062,2.403895,4.232479,-1.0416112,0.8056323,1.245211,-0.27196026,0.97936505
SRR7004337,South America,Grassland,99.51125952,295.5592871,984.9267183,477.5765121,1678.216429,4.0627,0.15306324,-0.5294711,1.1771768,-0.45782673,-0.8741364,-0.18654984,0.6042653,2.2457306,3.9942443,-1.013707,0.7966928,1.2483231,-0.33591413,0.98472285
SRR7004338,South America,Grassland,116.6717847,354.5341654,1099.073516,374.543394,1792.771344,3.8381,0.24610516,-0.24663407,0.7646152,-0.22484994,-0.9512275,-0.29022184,0.64724743,2.3082888,2.4624057,-1.0205121,0.7777038,1.2367762,-0.43273127,0.9659425
SRR7004339,South America,Grassland,129.7745359,371.595058,1071.743322,376.4007076,1726.894805,3.8381,0.24610516,-0.24663407,0.7646152,-0.22484994,-0.9512275,-0.29022184,0.64724743,2.3082888,2.4624057,-1.0205121,0.7777038,1.2367762,-0.43273127,0.9659425
SRR7004340,South America,Grassland,119.0004081,352.5262436,1048.683837,355.8718432,1742.027896,3.8381,0.24610516,-0.24663407,0.7646152,-0.22484994,-0.9512275,-0.29022184,0.64724743,2.3082888,2.4624057,-1.0205121,0.7777038,1.2367762,-0.43273127,0.9659425
SRR7004342,South America,Grassland,95.2673484,285.4670629,956.6438793,470.1976082,1676.05582,4.0627,0.15306324,-0.5294711,1.1771768,-0.45782673,-0.8741364,-0.18654984,0.6042653,2.2457306,3.9942443,-1.013707,0.7966928,1.2483231,-0.33591413,0.98472285
SRR7004343,South America,Grassland,42.30372945,136.5369656,796.4324737,367.8502209,1610.863562,4.0627,0.15306324,-0.5294711,1.1771768,-0.45782673,-0.8741364,-0.18654984,0.6042653,2.2457306,3.9942443,-1.013707,0.7966928,1.2483231,-0.33591413,0.98472285
SRR7004344,South America,Grassland,121.2886103,368.0481493,1033.932617,479.5843879,1679.951386,4.0627,0.15306324,-0.5294711,1.1771768,-0.45782673,-0.8741364,-0.18654984,0.6042653,2.2457306,3.9942443,-1.013707,0.7966928,1.2483231,-0.33591413,0.98472285
SRR7004345,South America,Grassland,69.88850103,339.2293792,1097.964832,372.0105845,1684.243179,4.2396,0.16381347,-0.52140224,0.47984716,-0.49653116,-1.0131652,-0.14372645,0.5278062,2.403895,4.232479,-1.0416112,0.8056323,1.245211,-0.27196026,0.97936505
SRR7004346,South America,Grassland,133.5285604,428.3582312,1186.975268,271.0830436,1720.097918,4.2396,0.16381347,-0.52140224,0.47984716,-0.49653116,-1.0131652,-0.14372645,0.5278062,2.403895,4.232479,-1.0416112,0.8056323,1.245211,-0.27196026,0.97936505
SRR7004347,South America,Grassland,82.06926621,381.6704155,1154.088645,361.677168,1660.150141,4.2396,0.16381347,-0.52140224,0.47984716,-0.49653116,-1.0131652,-0.14372645,0.5278062,2.403895,4.232479,-1.0416112,0.8056323,1.245211,-0.27196026,0.97936505
SRR7006909,South America,Grassland,125.6376093,431.2543772,1207.227378,305.1533894,1735.702945,4.2396,0.16381347,-0.52140224,0.47984716,-0.49653116,-1.0131652,-0.14372645,0.5278062,2.403895,4.232479,-1.0416112,0.8056323,1.245211,-0.27196026,0.97936505
SRR7010302,North America,Forest,11.70356108,171.9198479,780.4854824,217.9357174,1554.364442,38.9136,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7010303,North America,Forest,11.80007452,165.9829225,767.907561,216.6959953,1505.693487,38.9136,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7010524,North America,Forest,13.70778129,132.377645,710.9503151,220.5978734,1503.983373,38.9136,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7010525,North America,Forest,15.24921156,152.4731493,733.5752516,233.4533929,1578.576593,38.9136,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7010528,North America,Forest,19.47101343,152.2268922,810.9032153,243.8630326,1637.309449,38.9137,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7010529,North America,Forest,20.15615302,158.3970777,780.1587682,230.0431114,1579.872713,38.9137,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7011027,North America,Forest,22.28193751,127.0899716,699.6222023,260.5043956,1621.448244,38.9137,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7011028,North America,Forest,20.96019046,128.2126966,673.2926895,249.6400148,1581.402383,38.9137,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7011568,North America,Forest,21.20387774,168.557949,785.4241522,265.6905514,1560.813447,38.9138,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7011569,North America,Forest,18.53346054,159.2716262,795.2037842,258.8527696,1549.84481,38.9138,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7011570,North America,Forest,9.125590026,146.5771829,794.6217804,220.593052,1606.952311,38.9134,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7011571,North America,Forest,8.40415741,136.7539339,831.7570904,230.9722459,1654.749853,38.9134,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7011573,North America,Forest,21.09707941,181.326438,814.2645067,235.0810911,1552.911072,38.9138,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7011574,North America,Forest,20.7930437,185.7575973,805.2962406,246.7237356,1553.296539,38.9138,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7011725,North America,Grassland,53.13094341,212.5959678,855.4535318,290.5608163,1747.987151,38.9203,5.9111376,0.3164027,-0.02442258,0.44669902,-0.114572726,-0.18680535,0.7036215,2.2783258,0.9905011,0.005297639,0.028126253,0.21180934,2.627239,0.23543134
SRR7011726,North America,Grassland,53.60755993,213.6607176,857.1677506,286.042164,1721.681222,38.9203,5.9111376,0.3164027,-0.02442258,0.44669902,-0.114572726,-0.18680535,0.7036215,2.2783258,0.9905011,0.005297639,0.028126253,0.21180934,2.627239,0.23543134
SRR7011942,North America,Shrubland,20.74835632,236.0420034,863.4265824,228.1901898,1605.098481,38.9205,5.8345475,0.4250928,-0.068443336,0.42891195,-0.09367528,0.004323744,0.7186216,2.2923467,0.9572426,-0.04914312,0.027833493,0.21151699,2.594197,0.23212904
SRR7011943,North America,Shrubland,20.6269504,231.4637181,823.7373567,215.7248527,1548.145786,38.9205,5.8345475,0.4250928,-0.068443336,0.42891195,-0.09367528,0.004323744,0.7186216,2.2923467,0.9572426,-0.04914312,0.027833493,0.21151699,2.594197,0.23212904
SRR7011944,North America,Grassland,46.16719522,183.7823797,810.9535678,275.8040676,1669.639218,38.9203,5.9111376,0.3164027,-0.02442258,0.44669902,-0.114572726,-0.18680535,0.7036215,2.2783258,0.9905011,0.005297639,0.028126253,0.21180934,2.627239,0.23543134
SRR7011945,North America,Grassland,46.74244098,184.335658,802.3689848,268.798048,1640.146089,38.9203,5.9111376,0.3164027,-0.02442258,0.44669902,-0.114572726,-0.18680535,0.7036215,2.2783258,0.9905011,0.005297639,0.028126253,0.21180934,2.627239,0.23543134
SRR7011951,North America,Forest,7.030844162,123.6272487,866.8653254,236.1959962,1688.94119,38.9134,6.256477,0.7657298,0.64891386,0.7054848,-0.24063852,0.21290909,0.727558,2.3327186,1.222369,-0.28028294,0.030502375,0.19251758,2.4963722,0.20533638
SRR7011953,North America,Shrubland,33.43034226,222.698111,821.3182569,260.6571658,1620.093031,38.9205,5.8345475,0.4250928,-0.068443336,0.42891195,-0.09367528,0.004323744,0.7186216,2.2923467,0.9572426,-0.04914312,0.027833493,0.21151699,2.594197,0.23212904
SRR7011954,North America,Shrubland,33.28826753,224.7631547,808.3851597,258.0138156,1598.014156,38.9205,5.8345475,0.4250928,-0.068443336,0.42891195,-0.09367528,0.004323744,0.7186216,2.2923467,0.9572426,-0.04914312,0.027833493,0.21151699,2.594197,0.23212904
SRR7011960,North America,Grassland,41.5501826,223.5352578,814.8417936,276.4395331,1658.224086,38.9203,5.9111376,0.3164027,-0.02442258,0.44669902,-0.114572726,-0.18680535,0.7036215,2.2783258,0.9905011,0.005297639,0.028126253,0.21180934,2.627239,0.23543134
SRR7011961,North America,Grassland,46.77730261,231.8792145,805.1213408,278.331553,1650.268341,38.9203,5.9111376,0.3164027,-0.02442258,0.44669902,-0.114572726,-0.18680535,0.7036215,2.2783258,0.9905011,0.005297639,0.028126253,0.21180934,2.627239,0.23543134
SRR7011963,North America,Grassland,52.76883364,222.9822943,789.3475109,283.5088931,1683.158705,38.9203,5.9111376,0.3164027,-0.02442258,0.44669902,-0.114572726,-0.18680535,0.7036215,2.2783258,0.9905011,0.005297639,0.028126253,0.21180934,2.627239,0.23543134
SRR7011964,North America,Grassland,57.93596836,222.6608262,822.7844892,296.1169952,1679.078672,38.9203,5.9111376,0.3164027,-0.02442258,0.44669902,-0.114572726,-0.18680535,0.7036215,2.2783258,0.9905011,0.005297639,0.028126253,0.21180934,2.627239,0.23543134
SRR7011991,North America,Shrubland,21.96410371,183.7107541,841.5457832,228.4738123,1727.32545,38.9206,5.8345475,0.4250928,-0.068443336,0.42891195,-0.09367528,0.004323744,0.7186216,2.2923467,0.9572426,-0.04914312,0.027833493,0.21151699,2.594197,0.23212904
SRR7011995,North America,Shrubland,18.88855527,136.538229,806.3177088,250.7853442,1707.07608,38.9206,5.8345475,0.4250928,-0.068443336,0.42891195,-0.09367528,0.004323744,0.7186216,2.2923467,0.9572426,-0.04914312,0.027833493,0.21151699,2.594197,0.23212904
SRR7011996,North America,Shrubland,17.37223687,130.2278299,823.445315,244.213002,1708.549194,38.9206,5.8345475,0.4250928,-0.068443336,0.42891195,-0.09367528,0.004323744,0.7186216,2.2923467,0.9572426,-0.04914312,0.027833493,0.21151699,2.594197,0.23212904
SRR7011997,North America,Forest,10.35222266,148.3676765,849.8718224,176.9894071,1679.121404,38.9821,6.482986,0.6411003,-0.05406139,0.595399,-0.61504674,1.7813059,0.83354855,2.407651,1.3392019,-0.5761766,0.021599477,0.16343898,2.164198,0.16353133
SRR7011999,North America,Grassland,36.93060896,209.6089996,728.3060032,257.7971871,1515.414956,38.9825,6.482986,0.6411003,-0.05406139,0.595399,-0.61504674,1.7813059,0.83354855,2.407651,1.3392019,-0.5761766,0.021599477,0.16343898,2.164198,0.16353133
SRR7012000,North America,Grassland,35.44662359,208.5689471,707.7748613,261.6879716,1486.269261,38.9825,6.482986,0.6411003,-0.05406139,0.595399,-0.61504674,1.7813059,0.83354855,2.407651,1.3392019,-0.5761766,0.021599477,0.16343898,2.164198,0.16353133
SRR7012006,North America,Forest,4.846505051,94.60253969,741.2494136,164.8308841,1514.693374,38.9821,6.482986,0.6411003,-0.05406139,0.595399,-0.61504674,1.7813059,0.83354855,2.407651,1.3392019,-0.5761766,0.021599477,0.16343898,2.164198,0.16353133
SRR7012007,North America,Forest,4.866482415,105.0286751,815.7784486,170.1575924,1667.994139,38.9821,6.482986,0.6411003,-0.05406139,0.595399,-0.61504674,1.7813059,0.83354855,2.407651,1.3392019,-0.5761766,0.021599477,0.16343898,2.164198,0.16353133
SRR7012429,North America,Grassland,38.32126168,207.3217248,734.1496125,253.7362108,1541.693519,38.9825,6.482986,0.6411003,-0.05406139,0.595399,-0.61504674,1.7813059,0.83354855,2.407651,1.3392019,-0.5761766,0.021599477,0.16343898,2.164198,0.16353133
SRR7012430,North America,Grassland,38.06218786,224.466169,748.2249073,247.5072556,1565.155376,38.9825,6.482986,0.6411003,-0.05406139,0.595399,-0.61504674,1.7813059,0.83354855,2.407651,1.3392019,-0.5761766,0.021599477,0.16343898,2.164198,0.16353133
SRR7012453,North America,Grassland,14.77565838,137.1657916,719.6714566,222.8421041,1496.418491,38.9827,6.482986,0.6411003,-0.05406139,0.595399,-0.61504674,1.7813059,0.83354855,2.407651,1.3392019,-0.5761766,0.021599477,0.16343898,2.164198,0.16353133
SRR7012454,North America,Grassland,15.11489675,140.1742028,664.4111377,216.1851705,1450.993074,38.9827,6.482986,0.6411003,-0.05406139,0.595399,-0.61504674,1.7813059,0.83354855,2.407651,1.3392019,-0.5761766,0.021599477,0.16343898,2.164198,0.16353133
SRR7012891,North America,Grassland,18.8763251,137.9655328,706.7192816,230.2635038,1546.245196,38.9827,6.482986,0.6411003,-0.05406139,0.595399,-0.61504674,1.7813059,0.83354855,2.407651,1.3392019,-0.5761766,0.021599477,0.16343898,2.164198,0.16353133
SRR7012892,North America,Grassland,20.78492913,145.3673226,663.6330666,226.2479498,1506.249391,38.9827,6.482986,0.6411003,-0.05406139,0.595399,-0.61504674,1.7813059,0.83354855,2.407651,1.3392019,-0.5761766,0.021599477,0.16343898,2.164198,0.16353133
SRR7012999,North America,Grassland,21.41159091,173.4577021,723.6917996,234.4801897,1529.661908,38.9355,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7013000,North America,Grassland,19.2656801,182.2327605,731.9354317,238.729448,1541.083263,38.9355,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7013837,North America,Agricultural land,35.12462699,260.9907979,948.1791898,289.258624,1609.377646,50.28,1.3117731,-0.59474367,-0.36763164,-0.5447451,-0.18924953,4.830896,0.9418302,1.5912439,1.6702418,-0.50011456,-0.61941236,0.33599547,0.71356326,0.49688792
SRR7013838,North America,Agricultural land,26.22686127,214.8036144,901.2634304,345.7687086,1620.629109,50.28,1.3117731,-0.59474367,-0.36763164,-0.5447451,-0.18924953,4.830896,0.9418302,1.5912439,1.6702418,-0.50011456,-0.61941236,0.33599547,0.71356326,0.49688792
SRR7013839,North America,Agricultural land,21.26169525,171.8069613,933.7516467,312.2086635,1643.82346,50.28,1.3117731,-0.59474367,-0.36763164,-0.5447451,-0.18924953,4.830896,0.9418302,1.5912439,1.6702418,-0.50011456,-0.61941236,0.33599547,0.71356326,0.49688792
SRR7013844,North America,Agricultural land,28.53930945,262.5454701,1035.900259,319.5317,1719.541554,50.28,1.3117731,-0.59474367,-0.36763164,-0.5447451,-0.18924953,4.830896,0.9418302,1.5912439,1.6702418,-0.50011456,-0.61941236,0.33599547,0.71356326,0.49688792
SRR7015784,North America,Forest,16.788058,140.7458632,716.7023172,219.5256621,1517.220305,38.9362,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7015785,North America,Forest,15.77643228,135.0415121,702.4068898,210.7717284,1498.665512,38.9362,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7015786,North America,Grassland,29.02053395,191.933743,765.3174564,259.79728,1627.420139,38.9354,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7015787,North America,Grassland,29.289159,196.1318929,755.5447491,255.921052,1625.205067,38.9354,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7015886,North America,Forest,3.048284651,77.67237505,912.1306107,173.5204587,1693.624538,38.9365,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7015887,North America,Forest,2.738412755,85.40220744,925.5282488,183.3146129,1692.803533,38.9365,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7015888,North America,Grassland,35.6223969,173.0209034,703.0310268,274.0021771,1635.737685,38.9355,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7015889,North America,Grassland,37.92885441,178.3166698,698.1806881,266.8613897,1633.765731,38.9355,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7015890,North America,Forest,9.126787572,138.2282176,1028.675165,193.1794996,1836.061835,38.9365,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7015891,North America,Forest,7.183318189,129.2666795,993.8673404,178.1747716,1821.069592,38.9365,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7015892,North America,Grassland,33.34470165,170.7677234,687.4209392,250.5875783,1525.929498,38.987,6.174219,0.75292045,-0.25406465,0.5704954,-0.49027205,0.9357713,0.8265834,2.379278,1.2789949,-0.43539804,0.02188844,0.17564812,2.2964604,0.18346725
SRR7015893,North America,Grassland,31.30850856,170.1630041,688.1879854,249.1108047,1525.636848,38.987,6.174219,0.75292045,-0.25406465,0.5704954,-0.49027205,0.9357713,0.8265834,2.379278,1.2789949,-0.43539804,0.02188844,0.17564812,2.2964604,0.18346725
SRR7015916,North America,Grassland,39.49161975,166.9900753,707.3360591,265.4375526,1636.135264,38.9354,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7015917,North America,Grassland,37.77164809,167.8645616,706.1472699,264.7163841,1613.287391,38.9354,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7015918,North America,Grassland,22.40458237,160.7258686,720.4705546,213.3423386,1458.342458,38.987,6.174219,0.75292045,-0.25406465,0.5704954,-0.49027205,0.9357713,0.8265834,2.379278,1.2789949,-0.43539804,0.02188844,0.17564812,2.2964604,0.18346725
SRR7015919,North America,Grassland,20.79242229,158.1392295,707.9138334,215.156963,1476.956646,38.987,6.174219,0.75292045,-0.25406465,0.5704954,-0.49027205,0.9357713,0.8265834,2.379278,1.2789949,-0.43539804,0.02188844,0.17564812,2.2964604,0.18346725
SRR7015921,North America,Forest,26.77748222,160.5019772,677.9835691,260.3241948,1572.853386,38.9362,6.1736975,0.46276996,0.3330009,0.4530103,-0.10640952,0.26212388,0.85693944,2.3490367,0.6687141,0.024758605,0.027375558,0.19597837,2.485209,0.21000153
SRR7026199,North America,Forest,19.76639631,167.3481246,673.1918623,239.2218637,1484.200033,38.9866,6.174219,0.75292045,-0.25406465,0.5704954,-0.49027205,0.9357713,0.8265834,2.379278,1.2789949,-0.43539804,0.02188844,0.17564812,2.2964604,0.18346725
SRR7026200,North America,Forest,16.25844685,160.2161408,676.9004061,237.5107716,1470.245456,38.9866,6.174219,0.75292045,-0.25406465,0.5704954,-0.49027205,0.9357713,0.8265834,2.379278,1.2789949,-0.43539804,0.02188844,0.17564812,2.2964604,0.18346725
SRR7026201,North America,Shrubland,9.43005504,81.18462825,757.6696033,210.3974449,1683.288263,38.9225,5.8345475,0.4250928,-0.068443336,0.42891195,-0.09367528,0.004323744,0.7186216,2.2923467,0.9572426,-0.04914312,0.027833493,0.21151699,2.594197,0.23212904
SRR7026202,North America,Shrubland,9.526816395,74.19062028,730.6725897,201.8539366,1642.041373,38.9225,5.8345475,0.4250928,-0.068443336,0.42891195,-0.09367528,0.004323744,0.7186216,2.2923467,0.9572426,-0.04914312,0.027833493,0.21151699,2.594197,0.23212904
