Sample.id,Continent,type,Ammonium oxidation to nitrate,Nitrogen removal,Nitrate reduction to ammonium,Nitrogen fixation,Mineralization
SRR7015918,North America,Grassland,22.40458237,160.7258686,720.4705546,213.3423386,1458.342458
SRR7015919,North America,Grassland,20.79242229,158.1392295,707.9138334,215.156963,1476.956646
SRR7015921,North America,Forest,26.77748222,160.5019772,677.9835691,260.3241948,1572.853386
SRR7026199,North America,Forest,19.76639631,167.3481246,673.1918623,239.2218637,1484.200033
SRR7026200,North America,Forest,16.25844685,160.2161408,676.9004061,237.5107716,1470.245456
SRR7026235,North America,Forest,12.35265384,146.5416718,728.8041518,195.614874,1578.702358
SRR7026236,North America,Forest,12.92550002,148.0075526,739.5911658,205.8229246,1614.092584
SRR7026259,North America,Forest,7.44841359,114.5998897,693.957432,196.7218268,1417.768403
SRR7026260,North America,Forest,7.256559883,115.5041802,702.2177489,198.2161607,1423.640165
SRR7026261,North America,Forest,4.108530327,87.83532764,766.6204153,179.1431659,1550.819381
SRR7026262,North America,Forest,5.218097691,88.83511693,786.1694541,190.8885978,1567.780962
SRR7026313,North America,Wetland,21.3917449,164.4811079,733.8225007,250.740161,1590.763154
SRR7026314,North America,Wetland,27.27167153,162.3248196,697.0899202,227.3696662,1532.577762
SRR7026336,North America,Wetland,28.36399683,144.9005277,726.21689,235.2027788,1589.884304
SRR7026337,North America,Wetland,24.42047914,149.3372465,765.7144046,260.6256143,1643.150124
SRR7026342,North America,Grassland,26.49887171,200.947092,769.8471555,229.0251122,1477.755474
SRR7026343,North America,Grassland,23.16613282,199.803657,822.6207031,244.7286389,1538.701628
SRR7026344,North America,Grassland,35.5042041,184.2243002,724.5710031,281.6514407,1532.144716
SRR7026345,North America,Grassland,32.09049535,184.4683447,749.9607537,299.2507884,1580.100722
SRR7026346,North America,Grassland,26.45622265,226.9103963,751.0889602,254.7799721,1504.410255
SRR7026347,North America,Grassland,25.48354419,231.4182782,762.6629301,253.3397121,1509.160093
SRR7026370,North America,Grassland,35.96702704,212.1656085,713.5306231,266.3499701,1487.619785
SRR7026371,North America,Grassland,38.91016207,213.8278901,714.8471081,259.9959544,1438.148446
SRR7026372,North America,Grassland,41.61578959,208.4699111,805.5847524,288.2965594,1601.102561
SRR7026373,North America,Grassland,48.0265183,218.5261444,804.7900882,285.3005416,1584.300012
SRR7026374,North America,Grassland,50.73710336,235.5690655,698.2300867,277.0299259,1497.395025
SRR7026375,North America,Grassland,44.39655008,225.3162803,726.4126784,283.4491482,1525.244674
SRR7026472,North America,Grassland,19.19054878,156.2762324,721.307982,190.6320419,1518.083266
SRR7026473,North America,Grassland,19.55450572,157.1115133,719.7706874,198.4033474,1525.236494
SRR7026474,North America,Forest,1.397639574,61.58913578,901.7574543,147.3093997,1540.820743
SRR7026475,North America,Forest,2.215952473,56.80349123,949.0518163,153.7191021,1597.052118
SRR7026476,North America,Forest,1.300730932,43.61149693,909.8188686,151.1444756,1588.192206
SRR7026477,North America,Forest,1.428577731,45.96761401,853.2163397,141.3060569,1479.76298
SRR7026479,North America,Grassland,32.84775425,154.8475968,702.6723832,266.2064863,1594.26957
SRR7026480,North America,Grassland,35.31725975,146.012105,691.0689774,270.4963939,1596.043014
SRR7026485,North America,Grassland,31.91954511,165.457671,744.5423347,233.8769211,1628.036562
SRR7026486,North America,Grassland,28.80102031,169.5643579,735.8593492,208.0821781,1605.504522
SRR7026487,North America,Grassland,25.23483309,173.2780242,721.4803133,204.4699438,1505.932226
SRR7026488,North America,Grassland,25.01509644,170.1252732,699.5607193,207.5814628,1468.737744
SRR7026559,North America,Grassland,27.16916315,188.5089119,779.9471454,233.9570866,1627.580866
SRR7026561,North America,Grassland,30.91191819,169.8700746,748.472977,246.5182853,1593.908573
SRR7026562,North America,Grassland,27.20842606,168.9368298,799.3421366,259.2332192,1643.592669
SRR7026564,North America,Grassland,42.52101101,158.4113787,800.4238895,218.5725297,1800.25212
SRR7026568,North America,Grassland,23.1704975,101.7118832,752.5762543,221.3691702,1667.882122
SRR7026569,North America,Grassland,22.9234041,101.0578275,754.7441712,234.0968234,1707.689877
SRR7026570,North America,Forest,4.066771359,104.543284,891.706611,156.713472,1743.401389
SRR7026571,North America,Forest,3.784497209,93.56003902,875.0190469,157.5752301,1705.780589
SRR7026572,North America,Forest,3.444708761,89.76881103,851.5955462,180.5306773,1637.53622
SRR7026573,North America,Forest,3.885465337,89.16175609,823.7265247,176.3595181,1592.35465
SRR7027364,North America,Forest,38.82260675,162.852096,761.6051277,249.2107295,1624.020616
SRR7027365,North America,Forest,38.39300175,173.4932209,769.5497871,248.0279882,1637.178574
SRR7027366,North America,Forest,21.35894341,167.0997067,670.7255412,228.2283303,1454.314105
SRR7027367,North America,Forest,21.63495126,166.2959841,722.0890481,241.6461417,1517.575991
SRR7027368,North America,Forest,29.87907664,174.9747292,733.0233047,249.3745468,1602.387562
SRR7027369,North America,Forest,31.26896408,186.854778,764.2022114,258.2904512,1642.193645
SRR7027379,North America,Forest,30.99763854,179.7078314,827.4741764,256.1758739,1691.269548
SRR7027380,North America,Forest,34.0551074,175.0258896,780.377292,233.9080447,1620.567684
SRR7091522,South America,Grassland,20.20660124,111.175595,723.3223749,306.9435134,1499.269972
SRR7091523,South America,Grassland,31.12237438,118.0044588,728.2745465,287.6980867,1454.371585
SRR7093038,North America,Forest,4.712034809,50.20701534,720.8663875,208.3418229,1498.607381
SRR7093792,North America,Forest,9.211509458,88.52643126,703.9660162,255.3857921,1674.995376
SRR7093793,North America,Forest,4.10046711,48.52731605,721.3059931,202.6383867,1522.532283
SRR7093794,North America,Forest,3.873798612,53.53018208,658.4413292,149.8329742,1577.424785
SRR7093795,North America,Forest,5.113489374,55.2065852,636.0169085,133.5208043,1492.583524
SRR7093796,North America,Forest,2.879258971,45.1894296,544.2912199,138.4815559,1467.794339
SRR7093797,North America,Forest,5.76597811,56.22693767,801.5237585,199.5125911,1625.470533
SRR7094830,North America,Forest,4.608820245,51.14354842,795.0814019,219.2840275,1655.835798
SRR7094832,North America,Forest,4.821409188,63.79441151,793.6130663,195.0477809,1573.325875
SRR7094833,North America,Forest,3.172863433,46.52267066,580.6080232,148.1866935,1481.403905
SRR7094834,North America,Forest,6.184725282,68.00519878,712.3802055,219.9303449,1573.009795
SRR7095402,North America,Forest,4.746885989,50.83305791,736.6199094,203.2576143,1487.973506
SRR7096127,North America,Forest,7.116300351,64.60332406,580.5331657,119.9144664,1563.837625
SRR7096238,North America,Forest,3.261946775,50.17098452,698.5702996,212.6706151,1484.479258
SRR7097860,North America,Forest,3.964732468,63.04086118,736.787531,244.306224,1612.688999
SRR7097861,North America,Forest,7.075751313,77.26483876,722.5414409,235.4525794,1584.47297
SRR7097862,North America,Forest,4.954636404,70.69327515,655.2999365,111.324868,1655.925916
SRR7097863,North America,Forest,7.187843445,83.72429128,654.8021974,156.9439387,1569.796352
SRR7098091,North America,Forest,6.023101617,78.23132985,729.25145,204.8819855,1574.062984
SRR7098092,North America,Forest,10.78748231,79.31545453,724.8170466,221.4491278,1635.505693
SRR7100769,North America,Forest,7.506687132,71.09758607,727.8933101,216.1104547,1588.620468
SRR7100789,North America,Forest,5.422148111,88.35565013,769.1078335,201.5920178,1626.555052
SRR7101043,North America,Forest,6.881617483,85.92452022,709.6525423,212.5475336,1583.176095
SRR7101595,North America,Forest,9.145913342,93.30989144,759.5494842,213.6233727,1655.119175
SRR7102015,North America,Forest,5.426586165,69.38683758,681.7876598,149.5985249,1631.546832
SRR7102016,North America,Forest,13.93963445,103.0174358,763.2605067,244.2904095,1747.724125
SRR7141809,North America,Agricultural land,81.73834149,401.2331296,1091.466106,315.2499473,1687.930533
SRR7467816,North America,Forest,97.179777,389.1696162,868.3679265,333.7984602,1186.467745
SRR7468328,North America,Forest,90.35225682,264.5473268,679.5147323,158.997866,1081.861729
SRR7468329,North America,Forest,88.29698102,275.6423667,638.2544873,145.345891,1072.71381
SRR7468330,North America,Forest,84.2883454,249.9088469,611.5633221,144.6911348,1007.991189
SRR7468331,North America,Forest,79.89384391,318.5116998,735.406241,508.1665773,1191.132441
SRR7468582,North America,Forest,72.77704035,289.1417503,699.9437693,451.4063751,1111.497536
SRR7468592,North America,Forest,117.1262908,422.1132729,915.3497112,358.8738338,1159.288671
SRR7468842,North America,Forest,76.12363238,298.1408486,694.2976619,490.0970737,1139.286004
SRR7468846,North America,Forest,88.622,261.068708,644.6671527,156.388076,1009.300253
SRR7468865,North America,Forest,92.96002125,268.3207628,615.751575,142.5708391,956.2545219
SRR7469208,North America,Forest,84.63135746,254.6220687,639.3449989,131.4804102,1006.468193
SRR7469209,North America,Forest,81.95586375,304.9629802,737.3271621,167.447031,1059.266536
SRR7469572,North America,Forest,91.59495073,257.0563081,596.7329334,142.4556708,955.1661393
SRR7469583,North America,Forest,111.3742978,446.7201461,918.7855617,371.7739371,1175.353315
SRR7469745,North America,Forest,84.03855571,270.6141454,661.6304759,164.9885816,1048.678272
SRR7470025,North America,Forest,87.63568685,348.2258217,809.9672959,221.9844252,1147.804606
SRR7470026,North America,Forest,96.14005619,274.7359736,662.9165572,154.9761234,1076.024195
SRR7470361,North America,Forest,91.8316548,277.0641899,683.1639955,160.4034725,1089.82718
SRR7470970,North America,Forest,95.89100587,275.4128813,686.4889677,161.4856258,1095.461939
SRR7470972,North America,Forest,102.6228771,320.8084424,840.4175142,217.4162105,1277.873956
SRR7470973,North America,Forest,106.2911561,334.8965655,859.9563844,219.3861767,1282.249247
SRR7470978,North America,Forest,106.8626841,321.186443,821.8828647,214.0543709,1230.488352
SRR7471037,North America,Forest,113.0627719,343.6253006,846.8408378,219.4690198,1262.080815
SRR7471038,North America,Forest,115.870304,342.5246545,885.0044687,221.3587283,1313.446376
SRR7471040,North America,Forest,124.2234199,345.1604084,898.0404625,228.611052,1350.195601
SRR7471043,North America,Forest,115.1897797,350.3097757,883.1050795,217.4544568,1309.14015
SRR7471159,North America,Forest,112.9353028,327.1692023,838.2393993,221.8829406,1267.068337
SRR7471160,North America,Forest,113.0988593,329.5491868,871.6446459,220.5905481,1308.283164
SRR7471161,North America,Forest,115.357145,338.896164,880.2755383,215.5136317,1332.061492
SRR7471224,North America,Forest,110.6789121,318.7004301,819.5079311,207.0574789,1212.327238
SRR7471225,North America,Forest,115.7449724,335.3139445,862.67977,211.7583874,1325.327068
SRR7471226,North America,Forest,107.3393397,305.8894852,763.2011249,182.1409412,1158.233637
SRR7471323,North America,Forest,109.6234847,319.3251896,807.3972304,199.5569847,1216.500499
SRR7471324,North America,Forest,116.4938553,338.9693055,841.0148879,208.6766476,1221.14461
SRR7471325,North America,Forest,111.2310575,334.8955567,811.5363795,205.4870823,1240.78955
SRR7471326,North America,Forest,101.4918883,298.2241504,730.5394848,171.6084107,1109.219864
SRR7471327,North America,Forest,108.5618537,310.2964371,770.6512995,181.697727,1161.190602
SRR7471329,North America,Forest,101.1376335,294.1164876,732.9155875,183.4032614,1091.69783
SRR7471330,North America,Forest,105.0281704,321.4290608,764.9072292,187.3652685,1170.392436
SRR7471331,North America,Forest,102.1236294,289.2381974,718.9583364,174.9895366,1066.348522
SRR7471335,North America,Forest,102.5947122,313.5337276,754.0119035,189.9434084,1136.533773
SRR7471336,North America,Forest,113.3765498,337.2099152,835.925337,241.7873286,1167.24593
SRR7471412,North America,Forest,110.1285598,321.2681417,806.8485158,215.3255408,1135.130934
SRR7471413,North America,Forest,109.7628387,338.3380267,829.7099789,223.382151,1177.214383
SRR7471414,North America,Forest,117.1076974,327.1906012,818.7772685,225.9148068,1171.446186
SRR7471415,North America,Forest,112.9803585,310.8596943,765.3893922,204.9676022,1100.174917
SRR7471668,North America,Forest,112.1614148,341.5344665,839.3011671,243.1263708,1191.62757
SRR7471669,North America,Forest,113.0499066,333.5452117,841.4473031,250.4593191,1213.5413
SRR7471670,North America,Forest,125.8693313,368.8864136,893.1428064,266.5020078,1253.919764
SRR7471683,North America,Forest,120.8710264,351.3448988,865.2729604,239.1547808,1240.852992
SRR7471701,North America,Forest,115.7393426,351.5341693,844.840597,233.2265224,1231.42787
SRR7471702,North America,Forest,124.701972,354.7914875,866.2151826,236.3096068,1241.605485
SRR7471703,North America,Forest,106.0132105,331.2607257,823.6452401,238.0798109,1196.241526
SRR7471704,North America,Forest,114.5013255,347.503646,855.8778565,252.3654149,1208.037315
SRR7471708,North America,Forest,96.504261,290.2979732,748.4301809,211.8169677,1074.634555
SRR7471730,North America,Forest,107.77667,336.276169,796.2568411,247.3786414,1158.974699
SRR7471731,North America,Forest,112.3061959,349.3998754,840.3032584,248.7409521,1218.245039
SRR7471732,North America,Forest,114.491587,330.3956355,839.2082677,241.0069936,1177.414576
SRR7471733,North America,Forest,111.932863,324.9061569,824.4678242,227.6737859,1186.849665
SRR7471734,North America,Forest,114.5570611,324.0826672,828.4374671,234.023576,1206.744562
SRR7472063,North America,Forest,107.7642085,317.2779613,789.9759152,220.4630027,1153.42698
SRR7472064,North America,Forest,111.6937711,331.0287974,821.731689,228.6684709,1195.518655
SRR7495874,North America,Forest,1.508102763,59.46301435,729.4887406,173.1503387,1512.846916
SRR7495881,North America,Forest,1.536071772,48.22495873,679.5937525,162.5157387,1396.954865
SRR7591063,Europe,Forest,16.58169402,92.20400112,739.8254366,222.0032456,1402.795043
SRR7595537,Australia,Forest,6.598144112,58.12446876,1028.197834,219.9508775,1968.909674
SRR7595584,Australia,Agricultural land,80.55147433,425.3676024,1132.549308,407.2725465,1761.701322
SRR7629274,North America,Wetland,50.73799537,402.068891,1002.078291,208.9911984,1283.857749
SRR7629275,North America,Wetland,71.95740128,445.2618803,991.6729098,235.3882643,1277.455967
SRR7629276,North America,Wetland,133.6481921,468.2379513,955.554505,216.6432634,1229.903974
SRR7629277,North America,Wetland,218.5900278,1012.164458,1371.478568,179.262537,1313.113166
SRR7629278,North America,Wetland,51.86752264,284.0982329,720.9190431,236.986486,1102.698433
SRR7629279,North America,Wetland,82.69397024,1805.510747,1968.313124,1883.818438,1979.600209
SRR7629280,North America,Wetland,113.6499224,1385.287538,2073.659642,2469.688067,2061.596854
SRR7629281,North America,Wetland,5.091789888,696.6962903,1604.736707,3700.127721,2435.501709
SRR7629282,North America,Wetland,8.70946759,944.606085,1641.1234,3399.483925,2092.963437
SRR7686989,North America,Forest,42.09918533,229.3370598,879.2241637,253.5781854,1401.550387
SRR7686990,North America,Forest,40.81030861,250.8728636,843.0796159,256.1246634,1447.129773
SRR7686991,North America,Forest,39.42244811,237.2593585,774.6039238,178.0596615,1377.663372
SRR7686992,North America,Forest,41.27881933,256.5018886,797.0781275,249.2254046,1404.597374
SRR7686993,North America,Forest,33.43244666,183.7263942,815.6407409,242.8998214,1400.743611
SRR7686999,North America,Forest,31.66445546,192.9666498,874.1872007,235.2199869,1435.284164
SRR7687000,North America,Forest,34.68334378,198.357463,1004.331521,252.871746,1426.384125
SRR7687001,North America,Forest,40.01882074,257.3127244,886.1791836,238.719122,1454.323937
SRR7687002,North America,Forest,36.11491244,208.7427858,853.598345,244.7102551,1433.172708
SRR7687003,North America,Forest,44.51594911,259.2534206,838.094226,255.0791211,1401.967673
SRR7687004,North America,Forest,45.65053792,606.2230034,5041.606753,2083.530142,1416.323946
SRR7687005,North America,Forest,35.42927823,234.1528604,795.015832,256.0362857,1424.008819
SRR7687006,North America,Forest,26.64691925,170.1748649,837.0167479,220.1085525,1412.164663
SRR7687007,North America,Forest,35.67916941,189.0144702,803.055341,246.3759857,1410.248395
SRR7687008,North America,Forest,42.15535467,246.7782495,950.0527473,261.9770655,1499.564061
SRR7687010,North America,Forest,34.39893769,219.9573214,844.8299353,226.164692,1379.980619
SRR7687011,North America,Forest,38.63916391,233.7032789,850.8989419,254.5826775,1400.589975
SRR7687012,North America,Forest,44.33530136,263.1544439,861.5568915,253.0938444,1366.049511
SRR7687013,North America,Forest,39.72729915,235.9540347,785.6938703,238.8714437,1390.637701
SRR7687014,North America,Forest,44.02254539,241.8623537,860.8538544,255.0837047,1422.077905
SRR7687071,North America,Forest,34.85191655,206.9212424,904.9061081,252.2302433,1479.047496
SRR7687072,North America,Forest,35.91988682,208.3298522,788.5962813,222.1931281,1373.439382
SRR7687073,North America,Forest,36.38320062,211.2876082,787.3450473,234.2218552,1353.65067
SRR7687074,North America,Forest,38.56216858,232.7307865,803.024641,243.9096251,1401.25489
SRR7687075,North America,Forest,31.47964883,204.2218632,860.6147737,234.9178699,1424.244636
SRR7687076,North America,Forest,40.93927525,222.616908,841.5817721,252.171781,1405.926895
SRR7687077,North America,Forest,49.7222138,287.2839683,939.487553,276.2306736,1449.601208
SRR7687087,North America,Forest,35.839351,211.6115275,839.6770305,235.6386856,1397.118441
SRR7687341,North America,Agricultural land,46.42706341,366.7956944,957.5874273,242.2988354,1977.570309
SRR7777325,North America,Grassland,11.91468663,116.3495255,1031.844697,977.481811,2147.527239
SRR7965387,North America,Agricultural land,67.7394343,441.406339,1104.875905,269.6918686,1673.308451
SRR7965391,North America,Agricultural land,74.18465948,433.3641241,1060.231214,287.6086938,1618.814795
SRR7965730,North America,Agricultural land,60.71098517,369.1933836,996.9934968,305.35011,1647.844026
SRR7965772,North America,Agricultural land,64.78380866,356.7383329,973.305821,301.715747,1615.029125
SRR7965773,North America,Agricultural land,56.64462446,375.648172,1040.368211,284.4741735,1621.46014
SRR7965774,North America,Agricultural land,53.79313757,355.3609732,1041.814964,279.9211711,1609.406422
SRR7965775,North America,Agricultural land,58.73626973,407.3496734,1101.824971,282.263928,1692.769025
SRR7965806,North America,Agricultural land,60.59337993,381.371909,1020.734989,312.9413364,1650.291451
SRR7965807,North America,Agricultural land,73.63768383,462.9506628,1133.834611,298.7626498,1660.277678
SRR7965808,North America,Agricultural land,70.39948471,411.0662502,1077.704096,282.3502414,1646.525257
SRR7967783,North America,Agricultural land,72.11506084,384.1362871,1049.856569,296.2694579,1644.611046
SRR7967784,North America,Agricultural land,78.94236917,423.8041085,1156.765047,302.3266816,1736.965341
SRR7967785,North America,Agricultural land,83.02706939,427.5991819,1137.14264,284.6133479,1645.112392
SRR7967786,North America,Agricultural land,98.66129377,476.8868248,1120.811701,293.4533412,1642.744278
SRR7967787,North America,Agricultural land,76.98158291,418.9069487,1077.551276,291.5769352,1618.503745
SRR7967818,North America,Agricultural land,68.11114881,392.4153699,973.7265451,311.3910096,1566.93479
SRR7967860,North America,Agricultural land,64.95387844,375.4091902,978.4915421,299.0672458,1590.844736
SRR7967861,North America,Agricultural land,64.4546245,387.6572762,1115.583778,298.2395523,1647.298629
SRR7967862,North America,Agricultural land,58.11754539,395.3165234,1048.243223,289.4991485,1628.913786
SRR7967863,North America,Agricultural land,67.13950493,378.4045123,987.0354497,298.6348514,1568.501584
SRR7967864,North America,Agricultural land,67.24490479,409.8655194,1118.671809,289.0569502,1655.995645
SRR7967865,North America,Agricultural land,65.45931553,398.1518509,1065.599719,296.7241089,1655.807809
SRR7967922,North America,Agricultural land,65.41146455,417.9865484,1062.215947,275.6640061,1610.293007
SRR7967948,North America,Agricultural land,77.8488553,422.5717389,1003.175583,299.5410689,1600.045428
SRR7967952,North America,Agricultural land,59.93188435,373.4931135,1015.090319,286.2835979,1627.05097
SRR7967953,North America,Agricultural land,60.27939156,372.9538468,1047.746459,288.1253222,1634.101955
SRR7967954,North America,Agricultural land,53.03583126,361.5117309,1025.628408,282.3368378,1602.42417
SRR7968240,North America,Forest,6.061595847,114.3421097,801.1895664,217.0085899,1472.151894
SRR7968259,North America,Forest,2.979683716,85.76440121,736.174581,200.0744932,1516.639672
SRR7968260,North America,Forest,5.725647494,107.4250191,752.5520513,224.5850765,1543.187126
SRR7968261,North America,Forest,6.361125045,113.4869277,792.9078152,236.4759488,1545.553096
SRR7968333,North America,Forest,1.989158842,62.2148529,690.6805359,185.0646368,1431.534353
SRR7968350,North America,Forest,4.628257267,88.68367278,730.064393,212.4762743,1497.649846
SRR7968364,North America,Forest,5.369365825,99.42387387,736.5624951,215.5314285,1498.698235
SRR7968380,North America,Forest,6.287336312,109.6963264,757.6395351,229.6544505,1457.017598
SRR7968381,North America,Forest,1.99459376,44.33500741,663.8402167,188.6482194,1363.760205
SRR7968382,North America,Forest,4.987411489,107.6048657,756.0022362,205.8987589,1406.738483
SRR7968383,North America,Forest,2.679629495,66.01610763,723.7842473,197.0741217,1518.000418
SRR7968417,North America,Forest,3.756336312,72.10176302,727.2184779,204.9605397,1544.598561
SRR7968834,North America,Forest,5.161258555,85.32704867,670.8236274,145.9058386,1498.113999
SRR7968837,North America,Forest,7.131191762,101.4668796,737.5267244,232.717629,1509.616396
SRR7968838,North America,Forest,3.041911955,65.7296386,614.9917145,135.2239339,1538.813557
SRR7969078,North America,Forest,4.155739477,70.43172728,753.4186948,195.843469,1579.121127
SRR7969083,North America,Forest,4.950196518,78.17252094,726.8607199,196.3787547,1562.455896
SRR7969286,North America,Forest,13.85237873,149.0421773,778.6465495,275.3853097,1509.942747
SRR7969287,North America,Forest,9.772719305,102.9631427,746.4098604,243.8553751,1577.778162
SRR7969288,North America,Forest,12.21380197,125.9124935,748.4600089,249.973545,1538.960067
SRR7969289,North America,Forest,14.47300622,130.4938412,739.134562,252.1600535,1503.454188
SRR7969351,North America,Forest,2.294891024,96.57912566,707.0839674,237.5520876,1490.966141
SRR7970553,North America,Forest,12.15484077,164.8559173,786.1524704,271.8717796,1454.808848
SRR7970554,North America,Forest,12.3940279,90.41066272,711.2476247,230.2336098,1537.48216
SRR7970555,North America,Forest,9.162497417,132.0626708,739.4099125,251.5574386,1539.797218
SRR7970742,North America,Forest,16.03086942,121.8375976,723.5742387,259.4831418,1480.664987
SRR7970743,North America,Forest,4.507908471,76.9658693,748.9967333,209.0111874,1553.781459
SRR7970744,North America,Forest,9.843040702,134.3431391,720.5839193,260.2596306,1425.35171
SRR7970745,North America,Forest,7.150106083,108.2500975,736.8690345,240.1711084,1432.773271
SRR7970746,North America,Forest,6.061144157,121.7641707,731.2755233,247.2969873,1478.518762
SRR7970950,North America,Forest,12.72410555,122.0830748,709.3006127,242.5384456,1430.931992
SRR7970951,North America,Forest,13.15279451,94.8271456,725.1084728,223.1149893,1555.485043
SRR7970985,North America,Forest,13.69522044,100.9840031,633.6788909,179.9692283,1484.906622
SRR7974119,North America,Forest,64.20587027,339.9217529,1052.703177,1016.850861,1782.268794
SRR7975437,North America,Agricultural land,58.82273817,412.3144302,1126.957014,296.040781,1698.059683
SRR7975438,North America,Agricultural land,58.72785805,424.5087677,1022.364414,250.2298383,1602.090729
SRR7975446,North America,Forest,9.425808648,69.2612564,712.4074087,180.4591182,1627.395767
SRR7976076,North America,Wetland,28.16087577,218.2988379,1003.766362,309.4614519,1770.190688
SRR7976077,North America,Forest,36.64718419,216.1628388,1083.050153,370.8710268,1780.699239
SRR7976138,North America,Agricultural land,85.67368626,511.4011492,1212.290133,162.7037098,1819.105683
SRR7976139,North America,Wetland,18.45487661,216.7191407,1008.625352,243.8509643,1800.579879
SRR7976237,North America,Agricultural land,134.4096986,725.0282027,1487.320106,195.2120808,2524.837519
SRR8100014,North America,Agricultural land,44.88076981,311.1250307,1090.258751,209.2675809,1836.10853
SRR8100015,North America,Agricultural land,43.48993647,295.3685404,1083.047093,219.7159568,1854.70987
SRR8100016,North America,Agricultural land,43.7244279,296.291345,1082.305731,218.2601785,1838.57558
SRR8100017,North America,Agricultural land,43.77642284,292.5344311,1087.382934,223.9577371,1855.1454
SRR8100018,North America,Agricultural land,51.26374242,316.1442544,1092.891801,209.0343987,1840.56784
SRR8100019,North America,Agricultural land,47.91687106,299.8336626,1100.850871,227.755545,1847.344224
SRR8100020,North America,Agricultural land,47.72978204,288.570148,1099.934154,218.5105712,1851.789314
SRR8100021,North America,Agricultural land,45.88286,289.3063335,1107.283804,227.2666081,1843.504343
SRR8100044,North America,Agricultural land,58.01773034,353.7656277,1071.356379,288.2125516,1651.799105
SRR8185406,Asia,Agricultural land,122.5750631,636.3174711,1595.617691,417.5879115,1820.800099
SRR8191071,North America,Forest,60.28516968,345.6249161,1136.487306,1139.731619,1906.608823
SRR8205298,Asia,Grassland,25.08986958,149.450171,949.6955934,295.616786,1648.354835
SRR8205300,Asia,Grassland,18.25821892,134.1966257,1086.787262,322.3712906,1712.520959
SRR8205301,Asia,Grassland,24.77339283,150.7939076,1153.425761,396.3202956,1777.373942
SRR8205303,Asia,Grassland,22.98616838,145.4842465,1159.54997,319.4553779,1730.635133
SRR8205304,Asia,Grassland,43.086663,204.7486279,1257.582195,360.1444352,1773.887954
SRR8205305,Asia,Grassland,23.13606364,148.4875283,1105.699425,442.0731684,1730.164117
SRR8205306,Asia,Grassland,28.45174674,148.3902215,1049.13975,331.7181477,1680.455506
SRR8205307,Asia,Grassland,16.95735831,129.4049251,847.0072127,326.6437695,1586.228472
SRR8205308,Asia,Grassland,32.5719581,164.4257403,1203.603623,328.9910005,1878.935875
SRR8205309,Asia,Grassland,20.75458293,151.8536119,1049.758866,391.1706328,1708.096596
SRR8205310,Asia,Grassland,31.50581982,176.9179622,1163.367227,413.7091449,1829.944959
SRR8205311,Asia,Grassland,26.02728891,150.2059154,1097.640933,396.4186013,1731.26724
SRR8205312,Asia,Grassland,18.02483375,122.7677624,1013.872921,302.2418133,1593.362293
SRR8205313,Asia,Grassland,10.14458137,107.8538251,970.0822983,305.2286706,1618.185508
SRR8205314,Asia,Grassland,22.83844488,142.3871212,1174.295757,360.264529,1796.94886
SRR8205316,Asia,Grassland,23.87655441,151.2595084,1105.322203,414.1267421,1761.703351
SRR8270004,North America,Agricultural land,9.474249078,46.40615821,73.99011672,97.44154211,917.6570475
SRR8270006,North America,Agricultural land,0.112067304,3.488933685,63.99420647,114.4359274,807.951118
SRR8435548,North America,Agricultural land,0.211554786,2.598145402,16.3430442,417.4281362,2186.166663
SRR8435584,North America,Agricultural land,25.83725752,1033.456187,1484.688484,51.54616415,1024.141644
SRR8435635,North America,Agricultural land,26.54990912,664.2974468,1108.921604,81.60060264,1674.753018
SRR8435649,North America,Agricultural land,19.75150333,434.8634115,556.9329676,20.75190504,178.0372023
SRR8437982,North America,Forest,39.42054983,239.4799014,797.5875663,253.3649629,1400.249839
SRR8437983,North America,Forest,38.49095986,239.0016337,785.3725207,244.4388662,1384.988027
SRR8437984,North America,Forest,39.65025138,243.1703684,848.2069144,247.5121963,1397.960405
SRR8438001,North America,Forest,51.10560204,304.7321829,911.5563878,276.0969459,1459.053392
SRR8438002,North America,Forest,29.75548276,175.1700124,791.1949031,219.4330015,1334.81812
SRR8438005,North America,Forest,39.5048626,244.8174475,833.5208831,253.6158861,1376.058284
SRR8438006,North America,Forest,41.39054937,236.2863996,851.5488649,250.4676946,1441.317694
SRR8438007,North America,Forest,33.67207341,225.5625123,795.3752954,217.4006705,1454.349584
SRR8438359,North America,Agricultural land,52.03053449,252.9413064,1229.906127,238.8691076,2091.388001
SRR8438360,North America,Agricultural land,332.9924263,266.4648401,977.2117616,304.6591901,1839.51171
SRR8438362,North America,Agricultural land,16.58812894,125.0919756,1006.298862,366.6482368,1999.521907
SRR8438363,North America,Agricultural land,35.07999734,314.6716473,941.9659963,347.6176958,1908.344076
SRR8438364,North America,Agricultural land,26.02606608,193.4404637,1198.07828,394.8359801,1892.01132
SRR8438365,North America,Agricultural land,32.88493581,229.4852639,1261.065784,418.4486027,2032.962764
SRR8438377,North America,Agricultural land,17.27315317,229.8654871,979.8394608,336.7768401,1803.67943
SRR8438383,North America,Agricultural land,80.84099278,306.4071339,1314.02268,291.7789713,2133.285518
SRR8438384,North America,Agricultural land,35.92474955,365.3534656,1005.65231,254.2101056,1745.106889
SRR8438981,North America,Agricultural land,84.67551929,316.8065509,1117.881069,235.9944273,2001.513965
