Sample.id,lat,lon,biomass,bdod,cec,cfv,clay,nitrogen,ocd,ph,sand,silt,soc,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,contrast,correlation,cv,dem,dissimilarity,eastness,entropy,evaporation,evenness,EVImax,EVImean,Gppmax,Gppmean,homogeneity,maximum,ref,ref_2,ref_3,ref_4,ref_5,ref_6,ref_7,NDVImax,NDVImean,northness,Nppmax,Nppmean,ocs,range,shannon,simpson,std,uniformity,variance,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
SRR4249916,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249917,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249918,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249919,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249920,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249921,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249922,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249923,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249924,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249925,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249926,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249927,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249928,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249929,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4249930,45.68,-72,0.8284815,0.19126591,-0.00693232,-0.44670117,-0.5482079,0.8520952,0.81630045,-0.513637,-0.5761157,1.2715602,0.14917174,-0.3012603,-0.19288005,-0.48712647,0.090443455,0.5437614,-0.41343093,0.022982333,-0.45053297,0.074906096,0.03942035,-0.28642982,0.22145566,0.56507295,2.085615,0.6756782,-0.61709017,0.4155685,1.4237431,1.0329909,0.18348879,0.11956232,-0.9145384,-0.649724,-0.50495124,-0.039088577,-0.50841147,-0.4678435,0.14048606,0.001010115,-0.28774726,2.4702287,0.6136076,-2.1055763,1.9259398,0.18394504,0.5516759,0.6581849,0.81385446,0.6439134,0.42043903,-0.50699806,0.04217463,0.3634312,0.5044098,0.17258435,1.0015577,0.3776139,1.80905,-1.2460408,0.48520967,1.7944169,1.1804222,0.73549503,0.087905586,-0.49421674,0.47664323,0.49198216,0.13851658,0.58972114,0.6517303,-0.13692908
SRR4030067,39.55,-107.97,-0.5839719,0.10534077,-0.16575009,0.016918872,-0.017142074,0.23998554,0.20396872,0.056696795,-0.6643509,1.005034,0.10149107,0.27686054,0.6760161,-0.036453962,-0.20903131,0.1804606,-0.3807651,0.6547911,-0.06586053,-0.058597762,-0.056045845,-0.18015088,5.368095,0.20501448,-0.34675124,0.6563387,0.029417481,0.38255396,0.6534065,0.21627401,-0.21787444,NA,-0.6072775,-0.61602885,-0.59276813,-0.47867623,-0.57924056,-0.5822615,-0.47039253,-0.19838427,-0.27016667,2.3095825,0.21058922,0.4196132,1.4460201,NA,0.57152015,0.39648125,0.5766922,0.5505295,0.27840954,-0.49894974,-0.02906023,0.34786445,0.36108637,0.31778792,-0.20142041,-0.45565656,0.32926488,-1.2990974,-0.4043427,0.28102535,-0.15459628,-0.14582375,2.019659,0.36329418,-0.09247297,0.5424161,0.23744093,0.46650013,0.54745066,-0.007098582
SRR4030065,39.55,-107.97,-0.5839719,0.10534077,-0.16575009,0.016918872,-0.017142074,0.23998554,0.20396872,0.056696795,-0.6643509,1.005034,0.10149107,0.27686054,0.6760161,-0.036453962,-0.20903131,0.1804606,-0.3807651,0.6547911,-0.06586053,-0.058597762,-0.056045845,-0.18015088,5.368095,0.20501448,-0.34675124,0.6563387,0.029417481,0.38255396,0.6534065,0.21627401,-0.21787444,NA,-0.6072775,-0.61602885,-0.59276813,-0.47867623,-0.57924056,-0.5822615,-0.47039253,-0.19838427,-0.27016667,2.3095825,0.21058922,0.4196132,1.4460201,NA,0.57152015,0.39648125,0.5766922,0.5505295,0.27840954,-0.49894974,-0.02906023,0.34786445,0.36108637,0.31778792,-0.20142041,-0.45565656,0.32926488,-1.2990974,-0.4043427,0.28102535,-0.15459628,-0.14582375,2.019659,0.36329418,-0.09247297,0.5424161,0.23744093,0.46650013,0.54745066,-0.007098582
SRR4026204,43.303333,-89.3325,0.04055086,0.9101994,-0.5785095,-1.7810823,0.47407234,1.0968012,0.07310108,-0.076659285,-2.4999263,2.9986618,-0.45265698,-0.14498444,0.042151373,-0.35831296,-0.010606958,0.7823325,-0.9017866,0.24564706,-0.33593604,0.28577647,-0.74659383,-0.218525,0.39431027,0.8128699,0.90581506,0.76172984,-0.33139753,0.4061957,1.4536474,0.65539354,0.068646,-0.10793981,-0.97736675,-0.65416044,-0.52564436,-0.22890069,-0.55654484,-0.5248898,0.03913629,0.32467732,0.1713494,2.3638468,0.33453235,-2.7867215,1.8155966,0.033268623,0.59133625,0.5201458,0.840292,0.65932024,0.5042771,-0.52552646,0.12686355,0.47788793,0.6333971,0.2787212,0.49929824,0.13272643,0.5754272,-0.8329201,0.25655693,0.53810674,0.83801436,-0.017236672,0.52231425,-0.33873242,0.4537217,0.6504575,0.2499987,0.6347236,0.7455424,-0.053079627
SRR4027096,39.214012,-96.585283,-0.22192611,1.2329024,-0.20680304,-1.6042848,1.5400995,-0.5319938,-0.045450144,0.93805027,-2.4366093,2.1478283,-0.6197297,0.22385122,0.5520908,-0.0571771,-0.22544621,1.1962402,-0.70109224,0.648186,-0.096523665,1.3242712,0.75123763,0.49201888,0.41142726,1.802065,0.21230832,0.9179473,0.18307687,0.58661747,0.58482146,0.7652589,-0.18378916,NA,-1.2399571,-0.74058497,-0.88413984,-0.6816955,-0.8987711,-0.8780145,-0.19049442,0.4814555,0.2658669,1.8852334,0.5780872,0.41877863,1.284897,NA,0.3752836,1.8506339,1.2913578,0.8453223,1.9236089,-0.5674039,1.4223334,0.68723714,0.8560109,0.5107454,0.5593399,0.42659143,0.24334529,-0.5353881,0.4745261,0.20268033,0.9363132,-0.1850104,0.93064004,-0.16307099,0.31750384,0.87943494,0.45374188,0.60725313,0.8233151,0.22000994
SRR4027097,39.214012,-96.585283,-0.22192611,1.2329024,-0.20680304,-1.6042848,1.5400995,-0.5319938,-0.045450144,0.93805027,-2.4366093,2.1478283,-0.6197297,0.22385122,0.5520908,-0.0571771,-0.22544621,1.1962402,-0.70109224,0.648186,-0.096523665,1.3242712,0.75123763,0.49201888,0.41142726,1.802065,0.21230832,0.9179473,0.18307687,0.58661747,0.58482146,0.7652589,-0.18378916,NA,-1.2399571,-0.74058497,-0.88413984,-0.6816955,-0.8987711,-0.8780145,-0.19049442,0.4814555,0.2658669,1.8852334,0.5780872,0.41877863,1.284897,NA,0.3752836,1.8506339,1.2913578,0.8453223,1.9236089,-0.5674039,1.4223334,0.68723714,0.8560109,0.5107454,0.5593399,0.42659143,0.24334529,-0.5353881,0.4745261,0.20268033,0.9363132,-0.1850104,0.93064004,-0.16307099,0.31750384,0.87943494,0.45374188,0.60725313,0.8233151,0.22000994
SRR4027109,39.211666,-96.594768,-0.22429977,1.2317072,-0.09379392,-1.6005801,1.477398,-0.55297065,-0.057229653,0.87463623,-2.4466045,2.2060194,-0.6224718,0.22434299,0.55343586,-0.05690497,-0.22536986,1.1969324,-0.70090044,0.649201,-0.09399504,0.28116676,0.19338943,0.014300761,0.41083738,0.60341376,0.7356533,0.70587605,0.18307687,0.47901896,0.5208799,0.64381,-0.23130302,NA,-0.7246974,-0.6126103,-0.85879827,-0.6737455,-0.88587505,-0.86286044,-0.08450791,0.640853,0.44800332,1.8628613,0.44801486,-0.49324712,1.3353934,NA,0.32620832,0.79122776,0.7321917,0.6228523,0.67667836,-0.50852776,0.29615584,0.6867859,0.85484064,0.51084375,0.556909,0.42659143,0.24334529,-0.5316156,0.47525918,0.19699778,0.9362872,-0.18785271,0.92990637,-0.1628663,0.31550142,0.87886924,0.45374188,0.6062301,0.82232183,0.22012573
